Crash ID,Record Type,Serial #,Crash Month,Crash Day,Crash Year,Week Day Code,Crash Hour,County Code,City Section ID,Urban Area Code,Functional Class Code,NHS Flag,Highway Number,Highway Suffix,Roadway Number,Highway Component,Mileage Type,Connection Number,Linear Reference System (LRS),Latitude Degrees,Latitude Minutes,Latitude Seconds,Longitude Degrees,Longitude Minutes,Longitude Seconds,Latitude (Decimal Degrees),Longitude (Decimal Degrees),Special Jurisdiction,Jurisdiction Group,Street Number,Nearest Intersecting Street Number,Intersection Sequence Number,Distance from Intersection,Direction From Intersection,Milepoint,Posted Speed Limit,Road Character,Off Roadway Flag,Intersection Type,Intersection Related Flag,Roundabout Flag,Driveway Related Flag,Number of Lanes,Number of Turning Legs,Median Type,Impact Location,Crash Type,Collision Type,Crash Severity,Weather Condition,Road Surface Condition,Light Condition,Traffic Control Device (TCD),TCD Functional Flag,Investigating Agency,Crash Level Event 1 Code,Crash Level Event 2 Code,Crash Level Event 3 Code,Crash Level Cause 1 Code,Crash Level Cause 2 Code,Crash Level Cause 3 Code,School Zone Indicator,Work Zone Indicator,Secondary Crash Indicator,Alcohol-Involved Flag,Drugs Involved Flag,Crash Marijuana Involved Flag,Speed Involved Flag,Crash Level Hit & Run Flag,Population Range Code,Road Control,Route Type,Route Number,Region ID,District ID,Segment Marker ID,Segment Point LRS Measure,Unlocatable Flag,Total Vehicle Count,Total Fatality Count,Total Suspected Serious Injury (A) Count,Total Suspected Minor Injury (B) Count,Total Possible Injury (C) Count,Total Non-Fatal Injury Count,Total Un-Injured  Children Age 00-04,Total Un-Injured Persons,Total Pedestrian Count,Total Pedestrian Fatality Count,Total Pedestrian Non-Fatal Injury Count,Total Pedalcyclist Count,Total Pedalcyclist Fatality Count,Total Pedalcyclist Non-Fatal Injury Count,Total Unknown Non-Motorist Count,Total Unknown Non-Motorist Fatality Count,Total Unknown Non-Motorist Injury Count,Total Vehicle Occupant Count,Total Count of Persons Involved,Total Persons Using Safety Equipment  ,Total Persons Not Using Safety Equipment,Total Persons Safety Equipment Use Unknown,Vehicle Ownership Code,Vehicle Special Use Code,Vehicle Type Code,Emergency Use Flag,Number of Trailers,Vehicle Movement Code,Vehicle Travel Direction From,Vehicle Travel Direction To,Vehicle Action Code,Vehicle Cause 1 Code,Vehicle Cause 2 Code,Vehicle Cause 3 Code,Vehicle Event 1 Code,Vehicle Event 2 Code,Vehicle Event 3 Code,Vehicle Exceeded Posted Speed Flag,Vehicle Hit & Run Flag,Safety Equipment Used Quantity,Safety Equipment Un-used Quantity,Safety Equipment Use Unknown Quantity,Vehicle Occupant Count,Vehicle Striking Flag,Participant Type Code,Participant Hit & Run Flag,Public Employee Flag,Sex,Age,Driver License Status,Driver Residence Status,Injury Severity,Participant Safety Equipment Use Code,Airbag Deployment,Non-Motorist Movement Code,Non-Motorist Travel Direction From,Non-Motorist Travel Direction To,Non-Motorist Location,Participant Action,Participant Error 1 Code,Participant Error 2 Code,Participant Error 3 Code,Participant Cause 1 Code,Participant Cause 2 Code,Participant Cause 3 Code,Participant Event 1 Code,Participant Event 2 Code,Participant Event 3 Code,BAC Test Results Code,Alcohol Use Reported,Drug Use Reported,Participant Marijuana Use Reported,Participant Striker Flag
1844458,1,1776,5,31,2019,6,15,3,185,68,14,1,26,,2,1,0,,002600200S00,45,23,50.26,-122,16,0.64,0,,1904,201,1,,3,24.07,25,3,0,,0,0,0,2,,0,5,E,3,4,1,1,1,0,1,3,13,,,29,,,,,0,0,0,0,5,4,US,26,1,02C,293_8534,,0,3,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,8,8,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844484,1,1799,5,17,2019,6,5,3,0,0,2,1,26,,1,0,0,,002600100S00,45,21,29.35,-121,59,29.63,0,,,,,,0,39,45,3,1,,0,0,0,4,,0,1,8,9,4,2,2,4,0,1,1,35,62,,10,,,,,0,0,0,0,,5,US,26,1,02C,293_13410,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844488,1,1800,5,25,2019,7,23,3,0,57,14,1,26,,1,6,0,1,0026AK100S00,45,25,57.63,-122,20,42.95,0,,,,,,1,19.49,,1,0,1,0,0,0,0,3,,6,E,3,4,1,1,3,4,1,0,,,,29,,,,,0,0,0,0,,8,US,26,1,02C,293_6308,,0,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844762,1,5366,6,17,2019,2,17,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,32.31,-122,29,4.82,0,,1940,5174,1,,4,9.87,35,1,0,1,0,0,0,0,0,,5,E,3,4,1,1,1,1,1,0,13,,,7,,,,,0,0,0,0,9,2,US,26,1,02B,293_16249,,0,3,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,4,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844813,1,5414,6,18,2019,3,14,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,41.06,-122,29,47.21,0,,1940,5162,1,,4,9.28,35,3,0,,1,0,0,2,,0,4,E,3,4,1,1,1,99,1,5,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_17374,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844857,1,897,1,31,2019,5,19,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.52,-122,31,47.95,0,,1940,5130,1,,7,7.58,35,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,2,99,1,5,13,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_18794,,0,3,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,5,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844942,1,1855,6,5,2019,4,17,3,0,0,2,1,26,,1,0,0,,002600100S00,45,18,20.32,-121,47,21.49,0,,,,,,0,51.88,55,5,1,,0,0,0,3,,0,7,8,9,4,2,2,1,0,1,1,79,10,,1,,,0,0,0,0,1,0,,5,US,26,1,02C,293_20910,,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844976,1,5429,6,18,2019,3,19,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.6,-122,33,59.51,0,,1940,9719,1,,3,5.69,35,1,0,3,0,0,0,0,0,,6,C,5,4,1,1,1,1,1,5,,,,13,,,,,0,0,0,0,9,2,US,26,1,02B,293_12196,,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845024,1,5464,6,19,2019,4,14,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,51.49,-122,30,32.33,0,,1940,5150,1,,4,8.64,35,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,1,4,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_18831,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845085,1,1877,6,7,2019,6,17,3,185,68,14,1,26,,1,0,0,,002600100S00,45,24,9.73,-122,17,5.66,0,,1102,1504,1,,8,23.08,45,1,0,3,0,0,0,0,0,,6,E,3,4,3,2,1,1,1,3,13,,,27,29,,0,0,0,0,0,0,5,4,US,26,1,02C,293_10837,,0,3,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845101,1,1882,6,7,2019,6,15,3,185,68,14,1,26,,1,0,0,,002600100S00,45,24,9.74,-122,17,5.64,0,,1102,1504,1,,9,23.08,45,1,0,3,0,0,1,0,0,,2,B,6,4,3,2,1,1,1,3,,,,4,,,0,0,0,0,0,0,5,4,US,26,1,02C,293_10837,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845113,1,5490,6,20,2019,5,11,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,53.15,-122,31,19.62,0,,1940,5138,1,,8,7.97,35,2,0,,0,0,0,2,,0,4,B,6,4,1,1,1,99,1,5,,,,2,,,,,0,0,0,0,9,2,US,26,1,02B,293_14853,,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845254,1,1907,6,9,2019,1,18,3,185,68,14,1,26,,1,0,0,,002600100S00,45,24,15.77,-122,17,22.67,0,,1504,7362,1,,4,22.8,45,3,0,,0,0,0,4,,0,5,E,3,4,1,1,1,0,1,2,,,,7,29,,0,0,0,0,0,0,5,4,US,26,1,02C,293_9564,,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,4,4,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845255,1,11238,12,1,2019,1,17,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,48.35,-122,32,42.8,0,,1940,5115,1,,3,6.84,35,3,0,,0,0,0,2,,0,4,E,3,4,1,1,2,99,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_14852,,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845302,1,1837,3,2,2019,7,22,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.57,-122,34,6.56,0,,1940,5092,1,,7,5.59,35,1,0,1,0,0,0,0,0,,6,E,3,4,1,1,2,1,1,5,13,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_10834,,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845326,1,5912,7,3,2019,4,1,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,47.21,-122,32,57.54,0,,1940,5111,1,,7,6.64,35,1,0,3,0,0,0,0,0,,6,C,3,4,0,1,2,4,1,3,,,,29,,,0,0,0,0,0,1,9,2,US,26,1,02B,293_14851,,0,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845378,1,1872,3,4,2019,2,15,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.59,-122,34,8.85,0,,1940,5092,1,,7,5.56,35,3,0,,1,0,0,4,,0,4,E,3,4,1,1,1,1,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_10834,,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845474,1,6059,7,8,2019,2,16,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,52.6,-122,38,22.63,0,,1940,5026,1,,7,2.07,35,1,0,1,0,0,0,0,0,,6,E,3,4,2,1,1,1,1,3,,,,29,,,1,,0,0,0,1,9,2,US,26,1,02B,293_14612,,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845603,1,6204,7,12,2019,6,16,26,247,57,16,0,26,,2,0,0,,002600200S00,45,30,10.62,-122,40,35.55,0,,1303,2614,1,,9,0.09,35,1,0,3,0,0,0,0,0,,4,H,6,4,1,1,1,4,1,5,,,,2,,,,,0,0,0,0,9,2,US,26,1,02B,293_6878,,0,2,0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,6,6,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845619,1,5557,6,22,2019,7,18,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,52.76,-122,31,21.95,0,,1940,5136,1,,2,7.94,35,3,0,,1,0,0,2,,0,4,E,3,4,1,1,1,99,1,3,,,,27,1,,,,1,1,1,1,9,2,US,26,1,02B,293_14853,,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845672,1,1971,3,7,2019,5,9,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,49.08,-122,32,28.81,0,,1940,5119,1,,7,7.03,35,3,0,,0,0,0,2,,0,4,C,5,4,1,1,1,99,1,3,,,,2,,,0,0,0,0,0,1,9,2,US,26,1,02B,293_3639,,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845727,1,2022,6,17,2019,2,20,3,0,57,14,1,26,,1,0,0,,002600100S00,45,25,40.08,-122,20,9.91,0,,,,,,0,20,55,3,0,,0,0,0,4,,0,3,C,5,5,1,1,1,0,1,1,,,,13,33,,0,0,0,0,0,0,,8,US,26,1,02C,293_3530,,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845755,1,2024,3,9,2019,7,21,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.78,-122,35,23.64,0,,1940,5071,1,,9,4.5,35,1,0,3,0,0,0,0,0,,1,B,6,4,0,0,2,1,1,3,115,,,27,4,,,,0,0,0,0,9,2,US,26,1,02B,293_20036,,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845835,1,2073,3,11,2019,2,8,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,32.31,-122,29,4.82,0,,1940,5174,1,,8,9.87,35,1,0,1,0,0,0,0,0,,6,E,3,4,1,1,1,1,1,5,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_16249,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845949,1,2154,3,14,2019,5,16,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,49.36,-122,37,34.31,0,,1940,5036,1,,3,2.73,35,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,1,1,1,3,4,,,29,,,0,0,0,0,0,0,9,2,US,26,1,02B,293_19139,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845964,1,2185,3,15,2019,6,18,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,38.61,-122,29,34.98,0,,1940,5166,1,,8,9.46,35,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,1,99,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_18834,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845971,1,2226,3,17,2019,1,20,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.65,-122,34,34.54,0,,1940,5084,1,,7,5.21,35,1,0,1,0,0,0,0,0,,6,E,3,4,1,1,5,99,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_21074,,0,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845975,1,2234,3,17,2019,1,16,26,0,57,14,1,26,,1,0,0,,002600100S00,45,28,2.36,-122,23,23.59,0,,5267,OH026,1,,9,16.24,55,1,0,1,0,0,0,0,2,,3,B,1,4,1,1,1,4,1,2,,,,2,3,,0,0,0,0,0,0,,8,US,26,1,02C,293_3598,,0,2,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,4,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845982,1,2250,3,18,2019,2,21,26,245,57,14,1,26,,1,0,0,,002600100S00,45,30,5.63,-122,39,33.26,0,,1940,1643,1,,3,1.07,35,3,0,,0,0,0,5,,0,5,E,3,4,1,1,2,99,1,5,13,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_6796,,0,3,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,4,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846015,1,6367,7,16,2019,3,9,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,58.03,-122,38,42.18,0,,1940,5021,1,,8,1.79,35,3,0,,0,0,0,4,,0,4,E,3,4,1,1,1,99,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_798,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846016,1,6382,7,16,2019,3,17,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,47.61,-122,33,43.83,0,,1940,5099,1,,7,6,35,2,0,,0,0,0,2,,0,4,B,6,4,1,1,1,99,1,0,,,,2,,,,,0,0,0,0,9,2,US,26,1,02B,293_21203,,0,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846021,1,6396,7,17,2019,4,10,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,57.68,-122,38,40.71,0,,1940,5021,1,,8,1.81,35,1,0,1,0,0,0,0,0,,6,E,3,4,1,1,1,1,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_798,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846139,1,6486,7,19,2019,6,10,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,51.05,-122,36,43.59,0,,1940,5049,1,,3,3.42,35,3,0,,0,0,0,4,,0,3,C,3,4,1,1,1,0,1,3,,,,22,29,,0,0,0,1,0,0,9,2,US,26,1,02B,293_2429,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846145,1,5746,6,27,2019,5,13,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.88,-122,36,12.52,0,,1940,5058,1,,7,3.84,35,3,0,,0,0,0,4,,1,6,E,3,4,1,1,1,99,1,0,,,,1,,,,,0,0,1,0,9,2,US,26,1,02B,293_13693,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846158,1,6523,7,20,2019,7,20,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.78,-122,35,20.82,0,,1940,5072,1,,9,4.54,35,1,0,3,0,0,0,0,0,,3,H,6,4,1,1,5,1,1,3,,,,2,,,0,0,1,0,0,0,9,2,US,26,1,02B,293_19988,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846237,1,5778,6,28,2019,6,8,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.8,-122,35,32.27,0,,1940,5069,1,,9,4.38,35,1,0,1,0,0,0,0,0,,4,B,1,4,1,1,1,1,1,5,,,,4,,,,,0,0,0,0,9,2,US,26,1,02B,293_19722,,0,2,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,4,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846303,1,6668,7,24,2019,4,13,26,83,57,14,1,26,,1,0,0,,002600100S00,45,29,17.91,-122,24,1.6,0,,1534,8411,1,,5,14.62,45,3,0,,0,0,0,4,,0,3,E,3,4,1,1,1,99,1,0,,,,29,,,,,0,0,0,0,8,4,US,26,1,02C,293_767,,0,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846318,1,6702,7,25,2019,5,16,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,49.49,-122,32,15.58,0,,1940,5122,1,,5,7.21,35,1,0,1,0,0,0,0,0,,6,A,6,4,1,1,1,1,1,0,,,,8,,,,,0,0,0,0,9,2,US,26,1,02B,293_18791,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846364,1,5816,6,30,2019,1,14,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.58,-122,34,6.58,0,,1940,5092,1,,3,5.59,35,1,0,1,0,0,0,0,0,,6,E,3,4,1,1,1,1,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_10834,,0,2,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846373,1,2343,3,19,2019,3,15,26,245,57,14,1,26,,1,0,0,,002600100S00,45,30,5.31,-122,39,20.84,0,,1940,5010,1,,9,1.25,35,1,0,1,0,0,0,0,0,,2,C,3,4,1,1,1,99,1,3,87,,,2,29,,,,1,0,0,1,9,2,US,26,1,02B,293_10831,,0,3,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846424,1,2371,3,21,2019,5,12,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,52.18,-122,38,16.79,0,,1940,5028,1,,7,2.15,35,3,0,,0,0,0,4,,0,5,C,3,4,1,1,1,99,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_14612,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846442,1,6020,6,13,2019,5,10,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.28,-122,37,22.95,0,,1940,5039,1,,7,2.89,35,3,0,,0,0,0,4,,0,3,E,3,4,1,1,1,99,1,3,,,,29,,,0,0,0,0,0,0,9,2,US,26,1,02B,293_20721,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846452,1,6753,7,26,2019,6,12,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.65,-122,34,34.54,0,,1940,5084,1,,9,5.21,35,1,0,1,0,0,0,0,0,,1,B,6,4,1,1,1,4,1,0,,,,2,,,,,0,0,0,0,9,2,US,26,1,02B,293_21074,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846543,1,2405,3,22,2019,6,13,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,46.94,-122,33,1.18,0,,1940,5111,1,,7,6.58,35,3,1,,0,0,0,2,,0,5,2,3,4,2,1,1,99,1,3,,,,10,,,0,0,0,1,0,1,9,2,US,26,1,02B,293_14851,,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846555,1,2415,3,22,2019,6,5,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.65,-122,34,19.79,0,,1940,5088,1,,3,5.41,35,3,1,,0,0,0,4,,0,1,8,9,4,1,1,2,99,1,3,10,62,,16,,,0,0,0,0,0,0,9,2,US,26,1,02B,293_9560,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846575,1,2176,6,28,2019,6,14,3,0,0,2,1,26,,1,0,0,,002600100S00,45,19,19.85,-121,54,19.54,0,,,,,,0,44.9,55,3,0,,0,0,0,2,,0,4,E,3,4,1,1,1,0,1,1,,,,7,29,,0,0,0,0,0,0,,5,US,26,1,02C,293_9317,,0,2,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,5,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846641,1,2187,6,28,2019,6,7,3,185,68,14,1,26,,1,0,0,,002600100S00,45,24,17.19,-122,17,26.69,0,,1504,7362,1,,4,22.74,45,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,1,1,1,3,,,,7,,,0,0,0,0,0,0,5,4,US,26,1,02C,293_8495,,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,4,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846699,1,2465,3,24,2019,1,11,26,0,57,14,1,26,,1,0,0,,002600100S00,45,27,40.62,-122,22,59.24,0,,2251,OH026,1,,9,16.77,55,1,0,1,0,0,0,0,2,,2,H,6,4,1,1,1,4,1,2,,,,2,3,,0,0,0,0,0,0,,8,US,26,1,02C,293_10835,,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
